R.Shift,azeite_oliva,azeite_oliva1,azeite_oliva2,oleo_canola media,oleo_canola1,oleo_canola2,oleo_girassol media,oleo_girassol1,oleo_girassol2,oleo_maria media,oleo_maria1,oleo_maria2,oleo_milho media,oleo_milho1,oleo_milho2,oleo_soja media,oleo_soja1,oleo_soja2
1354.173,-0.000545056,-0.000394939,-0.000695174,-0.000514619,-0.000437449,-0.00059179,-0.000599515,-0.000603149,-0.000595882,-0.000641436,-0.000555514,-0.000727358,-0.000572901,-0.000492459,-0.000653343,-0.000618648,-0.000595139,-0.000642156
1355.812,-0.000591971,-0.000427568,-0.000756374,-0.000596334,-0.000538161,-0.000654508,-0.000532736,-0.000562945,-0.000502527,-0.000598774,-0.000476233,-0.000721314,-0.000598159,-0.000594606,-0.000601713,-0.000592395,-0.000652213,-0.000532578
1357.45,-0.000601584,-0.000439891,-0.000763277,-0.00062915,-0.000597709,-0.00066059,-0.000482235,-0.000470593,-0.000493877,-0.000562515,-0.000465641,-0.000659388,-0.000572156,-0.000559718,-0.000584594,-0.000611145,-0.000687085,-0.000535206
1359.088,-0.000575667,-0.000359532,-0.000791802,-0.000576007,-0.000507394,-0.000644619,-0.000481735,-0.000538014,-0.000425457,-0.000468113,-0.00037925,-0.000556976,-0.000509412,-0.000484046,-0.000534777,-0.000584722,-0.000728947,-0.000440497
1360.724,-0.000468849,-0.000302468,-0.000635229,-0.000566342,-0.000538692,-0.000593992,-0.000498174,-0.000568776,-0.000427573,-0.000448761,-0.000364899,-0.000532624,-0.000508801,-0.000475124,-0.000542477,-0.000537932,-0.000624219,-0.000451645
1362.36,-0.000507254,-0.00033739,-0.000677118,-0.0005809,-0.000510845,-0.000650954,-0.000411462,-0.000476752,-0.000346172,-0.000456332,-0.000402979,-0.000509686,-0.000470076,-0.000491276,-0.000448876,-0.000493259,-0.000615987,-0.00037053
1363.996,-0.000460292,-0.000377378,-0.000543206,-0.000547521,-0.00051462,-0.000580421,-0.000450916,-0.000482658,-0.000419173,-0.0004612,-0.000394973,-0.000527426,-0.000528905,-0.000564058,-0.000493752,-0.000472836,-0.000525566,-0.000420107
1365.631,-0.00047046,-0.000390802,-0.000550119,-0.000549405,-0.000559094,-0.000539715,-0.000472579,-0.000570334,-0.000374823,-0.000587399,-0.000551624,-0.000623175,-0.00051887,-0.000612669,-0.000425072,-0.000448677,-0.000440877,-0.000456478
1367.265,-0.000522183,-0.000387836,-0.000656529,-0.000612207,-0.000569835,-0.000654579,-0.000543658,-0.000665956,-0.000421361,-0.000659591,-0.000536339,-0.000782843,-0.000513544,-0.000661351,-0.000365737,-0.000438676,-0.000355678,-0.000521675
1368.898,-0.000532765,-0.00045608,-0.00060945,-0.000661712,-0.000660988,-0.000662435,-0.000489479,-0.000581916,-0.000397042,-0.000658697,-0.000519999,-0.000797396,-0.000594334,-0.000833491,-0.000355177,-0.000470455,-0.000328298,-0.000612613
1370.531,-0.000600888,-0.000543734,-0.000658042,-0.000642773,-0.000619414,-0.000666132,-0.000578871,-0.00063947,-0.000518272,-0.000626983,-0.00053109,-0.000722876,-0.000655858,-0.000770236,-0.000541479,-0.000573737,-0.000411188,-0.000736286
1372.163,-0.000596038,-0.00053046,-0.000661617,-0.000702631,-0.000707187,-0.000698075,-0.000627408,-0.000589569,-0.000665248,-0.000637296,-0.000519724,-0.000754868,-0.000624433,-0.000706472,-0.000542394,-0.000636667,-0.000495797,-0.000777536
1373.794,-0.000615796,-0.000581862,-0.00064973,-0.000701066,-0.000726356,-0.000675776,-0.000717105,-0.000575501,-0.000858709,-0.000640325,-0.000603439,-0.000677211,-0.000679172,-0.000703326,-0.000655018,-0.000634797,-0.000525405,-0.00074419
1375.424,-0.000658003,-0.000682974,-0.000633031,-0.000794592,-0.000732049,-0.000857135,-0.000701823,-0.000550901,-0.000852745,-0.000640213,-0.000625124,-0.000655302,-0.000651997,-0.000673847,-0.000630147,-0.000791832,-0.000769203,-0.000814462
1377.054,-0.000661897,-0.000741948,-0.000581846,-0.000793977,-0.000846292,-0.000741661,-0.000788975,-0.000597667,-0.000980283,-0.000649278,-0.000636722,-0.000661834,-0.000720011,-0.00067484,-0.000765182,-0.000904434,-0.000922373,-0.000886495
1378.684,-0.000759451,-0.000841221,-0.000677682,-0.000784485,-0.000836038,-0.000732932,-0.000830143,-0.000677623,-0.000982664,-0.000736332,-0.000717763,-0.000754901,-0.00072485,-0.000685866,-0.000763834,-0.000889009,-0.00095641,-0.000821607
1380.312,-0.000779183,-0.000789927,-0.000768438,-0.000919932,-0.001022739,-0.000817126,-0.000879682,-0.000755683,-0.001003682,-0.000819042,-0.000760998,-0.000877085,-0.000705106,-0.000736123,-0.000674089,-0.000912493,-0.000968909,-0.000856077
1381.94,-0.000859568,-0.00077692,-0.000942216,-0.000983872,-0.001064606,-0.000903138,-0.000827732,-0.000750697,-0.000904767,-0.000788708,-0.000687001,-0.000890416,-0.000830992,-0.000829363,-0.000832622,-0.00091719,-0.000911831,-0.000922549
1383.567,-0.000883643,-0.000798335,-0.000968952,-0.000954699,-0.00100537,-0.000904029,-0.000895053,-0.000888029,-0.000902076,-0.000789629,-0.000685131,-0.000894127,-0.000909057,-0.000846156,-0.000971958,-0.00091533,-0.000951981,-0.000878679
1385.193,-0.000896567,-0.000721931,-0.001071202,-0.000903813,-0.0010046,-0.000803026,-0.000755209,-0.00071432,-0.000796099,-0.000765236,-0.000622221,-0.00090825,-0.000900533,-0.000894132,-0.000906935,-0.00078726,-0.000733241,-0.000841278
1386.819,-0.000885695,-0.000726342,-0.001045048,-0.000805954,-0.000890799,-0.000721109,-0.000751223,-0.000725168,-0.000777278,-0.000753432,-0.000673011,-0.000833853,-0.000951505,-0.000981902,-0.000921108,-0.000726949,-0.000645781,-0.000808117
1388.444,-0.00088115,-0.000762291,-0.001000008,-0.000756918,-0.000785679,-0.000728156,-0.000594418,-0.000635391,-0.000553444,-0.000770932,-0.000728752,-0.000813111,-0.000914758,-0.001015296,-0.00081422,-0.000741999,-0.000719095,-0.000764904
1390.069,-0.000917331,-0.000800367,-0.001034294,-0.000650898,-0.000651701,-0.000650094,-0.00050139,-0.00055074,-0.000452041,-0.000771166,-0.000745956,-0.000796376,-0.000898074,-0.000916796,-0.000879351,-0.000737824,-0.000718189,-0.000757459
1391.692,-0.000823085,-0.000717755,-0.000928415,-0.000612383,-0.000646859,-0.000577907,-0.000466495,-0.000515565,-0.000417426,-0.00072033,-0.000769086,-0.000671574,-0.000790997,-0.000817445,-0.000764549,-0.000627751,-0.000579873,-0.000675628
1393.315,-0.000740394,-0.00065827,-0.000822517,-0.000695497,-0.000791877,-0.000599116,-0.000430193,-0.000425192,-0.000435193,-0.00071136,-0.000832689,-0.00059003,-0.000696471,-0.000763202,-0.00062974,-0.000494339,-0.000481698,-0.00050698
1394.938,-0.000669595,-0.000626578,-0.000712613,-0.000722979,-0.000745802,-0.000700156,-0.000409735,-0.000348503,-0.000470966,-0.000632471,-0.000711554,-0.000553388,-0.000619543,-0.000595365,-0.000643721,-0.000455503,-0.000394469,-0.000516536
1396.559,-0.000534713,-0.000532502,-0.000536924,-0.000637906,-0.0006501,-0.000625712,-0.000386506,-0.000301361,-0.00047165,-0.000528379,-0.000559571,-0.000497186,-0.000534284,-0.000524021,-0.000544547,-0.000409526,-0.000420978,-0.000398074
1398.18,-0.000444454,-0.000424837,-0.000464071,-0.000521564,-0.000550459,-0.000492668,-0.00028574,-0.000203196,-0.000368284,-0.000435242,-0.000396153,-0.000474332,-0.00040293,-0.000365825,-0.000440035,-0.000380186,-0.000331594,-0.000428778
1399.801,-0.000314727,-0.000315436,-0.000314017,-0.000478273,-0.000542105,-0.00041444,-0.000328098,-0.000259203,-0.000396992,-0.000442782,-0.000397367,-0.000488197,-0.000362312,-0.000353809,-0.000370814,-0.000318578,-0.000280916,-0.000356239
1401.42,-0.000311672,-0.000346312,-0.000277033,-0.000422922,-0.000423711,-0.000422133,-0.000266359,-0.000259878,-0.00027284,-0.000398903,-0.000321346,-0.000476459,-0.000341614,-0.000338335,-0.000344892,-0.000347597,-0.000365176,-0.000330018
1403.039,-0.000324516,-0.000311036,-0.000337997,-0.000361215,-0.000368789,-0.000353641,-0.00028303,-0.00032054,-0.00024552,-0.000393077,-0.000257473,-0.000528682,-0.000331862,-0.000342855,-0.000320869,-0.000344509,-0.000277743,-0.000411275
1404.657,-0.000285903,-0.000266116,-0.00030569,-0.000340096,-0.000395039,-0.000285154,-0.000291803,-0.000371184,-0.000212421,-0.000345399,-0.000224625,-0.000466172,-0.000263916,-0.00031272,-0.000215113,-0.000251836,-0.000152508,-0.000351164
1406.275,-0.000254946,-0.000227105,-0.000282788,-0.000306531,-0.000392576,-0.000220486,-0.000294848,-0.000363637,-0.000226058,-0.000347797,-0.000273157,-0.000422438,-0.000221379,-0.000299723,-0.000143035,-0.000149382,-0.000139312,-0.000159451
1407.892,-0.000167722,-0.0001754,-0.000160043,-0.000170401,-0.000223456,-0.000117347,-0.000235778,-0.000235945,-0.000235612,-0.000244566,-0.00016673,-0.000322402,-0.00017261,-0.000258079,-8.71401E-05,-9.51937E-05,-7.68861E-05,-0.000113501
1409.508,-1.8702E-05,7.82617E-05,-0.000115666,8.86374E-06,5.38828E-06,1.23392E-05,-8.99429E-05,-6.5874E-05,-0.000114012,-4.092E-05,7.98299E-05,-0.00016167,-6.05145E-05,-0.000182366,6.1337E-05,-1.90777E-05,-5.98656E-05,2.17101E-05
1411.123,0.000140165,0.000263775,1.65548E-05,0.000189816,0.000187261,0.000192371,5.41013E-05,5.01575E-05,5.80451E-05,0.000161198,0.000279886,4.25111E-05,0.000136077,3.48499E-05,0.000237304,0.000142634,9.57581E-05,0.00018951
1412.738,0.000296502,0.000458669,0.000134336,0.000362928,0.000369278,0.000356579,0.000270464,0.000272719,0.000268208,0.000330169,0.000478709,0.000181629,0.000232945,0.000177737,0.000288153,0.000338193,0.000249078,0.000427309
1414.352,0.000447041,0.000589066,0.000305015,0.000460867,0.000494859,0.000426876,0.000436574,0.00040968,0.000463469,0.000536098,0.000665891,0.000406305,0.000342045,0.000330999,0.000353092,0.000444091,0.000392028,0.000496154
1415.966,0.00064527,0.000815916,0.000474624,0.000636658,0.000615764,0.000657551,0.000599394,0.000641163,0.000557625,0.000788444,0.000877754,0.000699134,0.000515469,0.000449608,0.000581331,0.000702543,0.000736113,0.000668972
1417.579,0.000815909,0.000883458,0.00074836,0.000877606,0.000846455,0.000908757,0.000776364,0.000796937,0.000755791,0.000895624,0.001006358,0.00078489,0.000681717,0.000649204,0.00071423,0.000905437,0.000991544,0.00081933
1419.191,0.00112952,0.001134874,0.001124167,0.001077624,0.000992266,0.001162983,0.00101547,0.000996206,0.001034734,0.001086663,0.001102878,0.001070448,0.000971918,0.000956721,0.000987115,0.00110871,0.001092938,0.001124482
1420.802,0.001404253,0.001364787,0.001443718,0.001334438,0.001358865,0.001310011,0.001266723,0.001275243,0.001258203,0.00134465,0.001288286,0.001401014,0.00123234,0.001197087,0.001267594,0.001328739,0.001401333,0.001256146
1422.413,0.001917128,0.001892395,0.001941861,0.001650371,0.00169521,0.001605531,0.001609873,0.001617274,0.001602472,0.001542061,0.00149597,0.001588152,0.001616006,0.001547849,0.001684162,0.001624959,0.001740919,0.001508998
1424.023,0.002429227,0.00245971,0.002398744,0.002119841,0.00223166,0.002008021,0.002042063,0.00202078,0.002063347,0.001947287,0.001903361,0.001991213,0.002163413,0.002129282,0.002197545,0.00207823,0.002185401,0.001971058
1425.632,0.003171528,0.003199272,0.003143784,0.002780727,0.00289447,0.002666984,0.002678739,0.002629531,0.002727947,0.002527877,0.002497054,0.002558699,0.002809536,0.002841143,0.002777929,0.002622165,0.002679709,0.002564622
1427.241,0.00407479,0.004120811,0.004028769,0.003518876,0.003632379,0.003405373,0.003437966,0.003417806,0.003458127,0.003276115,0.003201373,0.003350857,0.003562922,0.003635691,0.003490152,0.003342078,0.003465528,0.003218627
1428.849,0.005097081,0.005155813,0.00503835,0.004519788,0.004577142,0.004462434,0.004218732,0.004307759,0.004129704,0.004284174,0.004169821,0.004398526,0.00450392,0.004576854,0.004430987,0.004204656,0.004334349,0.004074962
1430.456,0.006271348,0.006237481,0.006305215,0.005764512,0.005763274,0.005765749,0.005146097,0.005220738,0.005071456,0.005289903,0.005238564,0.005341243,0.005575842,0.005722516,0.005429169,0.005222151,0.005305345,0.005138956
1432.063,0.007489595,0.007411443,0.007567747,0.006935902,0.006893508,0.006978296,0.006200554,0.006328652,0.006072456,0.00648551,0.006431925,0.006539095,0.006718718,0.006804197,0.006633239,0.006218886,0.006214503,0.006223269
1433.669,0.008512636,0.00849851,0.008526762,0.007980336,0.007953183,0.008007489,0.007097486,0.007245063,0.00694991,0.007459722,0.007376511,0.007542933,0.007660213,0.007727485,0.00759294,0.007144259,0.007124279,0.007164239
1435.274,0.00942948,0.009448964,0.009409996,0.008699481,0.008678364,0.008720598,0.007894724,0.007997572,0.007791876,0.008158981,0.008178288,0.008139675,0.008427404,0.008498843,0.008355965,0.007860302,0.007798542,0.007922061
1436.879,0.009944048,0.010010705,0.009877392,0.009163108,0.009132719,0.009193496,0.008390958,0.008447616,0.008334299,0.008700442,0.008775149,0.008625734,0.008949118,0.009083824,0.008814412,0.008365936,0.008270996,0.008460877
1438.483,0.010210214,0.010214753,0.010205674,0.009350838,0.009298995,0.009402681,0.008632545,0.00863462,0.008630471,0.008915339,0.009003691,0.008826987,0.009140387,0.00923296,0.009047813,0.008527141,0.008415785,0.008638497
1440.086,0.010004158,0.010036685,0.009971631,0.009137718,0.009143045,0.009132391,0.008627766,0.008598733,0.008656799,0.008784387,0.008852126,0.008716648,0.00900459,0.009112439,0.008896742,0.00845366,0.008435042,0.008472278
1441.689,0.009609616,0.009610341,0.00960889,0.008823569,0.00884667,0.008800469,0.008312116,0.008255889,0.008368342,0.008492651,0.00855922,0.008426083,0.008705293,0.00876835,0.008642237,0.008093659,0.00812956,0.008057758
1443.291,0.009169363,0.009115589,0.009223137,0.008481698,0.008514519,0.008448877,0.007840547,0.007724922,0.007956172,0.008084172,0.008160935,0.008007409,0.008330174,0.008396667,0.008263681,0.007762627,0.007806042,0.007719212
1444.892,0.00868546,0.008632642,0.008738277,0.008055224,0.008060708,0.00804974,0.007401441,0.007354245,0.007448636,0.007709542,0.007769937,0.007649146,0.007883032,0.007871113,0.007894951,0.007355462,0.007423818,0.007287105
1446.492,0.008290857,0.008262441,0.008319273,0.007715627,0.007710834,0.007720421,0.006954997,0.006967114,0.00694288,0.007243655,0.007259532,0.007227779,0.00738934,0.007374495,0.007404185,0.006921385,0.006968323,0.006874448
1448.092,0.00791235,0.00780788,0.008016819,0.007307027,0.007309915,0.00730414,0.00659357,0.00661266,0.006574479,0.006865729,0.006902017,0.006829441,0.006975031,0.006994959,0.006955103,0.006519355,0.006565441,0.00647327
1449.692,0.007597562,0.007472688,0.007722435,0.006939729,0.006922565,0.006956893,0.006192593,0.006225872,0.006159313,0.00651488,0.00658069,0.006449069,0.006618103,0.00661436,0.006621846,0.00624873,0.006252894,0.006244566
1451.29,0.007264884,0.007088025,0.007441743,0.006628361,0.00668868,0.006568042,0.005927027,0.006031652,0.005822401,0.006206258,0.006252473,0.006160042,0.006315612,0.00632809,0.006303134,0.005969569,0.005941632,0.005997505
1452.888,0.006936525,0.00680187,0.00707118,0.006228377,0.006330349,0.006126405,0.005698824,0.005772512,0.005625136,0.00594827,0.005966825,0.005929714,0.005997832,0.006045565,0.005950098,0.00576861,0.005805256,0.005731964
1454.485,0.006587025,0.006485748,0.006688303,0.005822464,0.00597287,0.005672058,0.005494103,0.005602682,0.005385523,0.005651936,0.00568682,0.005617053,0.005747384,0.005735617,0.005759151,0.005482782,0.00553442,0.005431144
1456.082,0.006165072,0.006151864,0.006178279,0.005396855,0.005505926,0.005287784,0.00515264,0.0052009,0.00510438,0.005313855,0.005368121,0.00525959,0.005418385,0.005412028,0.005424741,0.005127413,0.005122038,0.005132788
1457.678,0.005726594,0.005734509,0.005718679,0.004900896,0.00497904,0.004822751,0.004809256,0.004914611,0.004703901,0.004951545,0.00502547,0.004877619,0.005057656,0.005050001,0.005065311,0.004670524,0.004615949,0.004725098
1459.273,0.005236034,0.005284339,0.005187729,0.004504709,0.004492893,0.004516524,0.004379382,0.004494784,0.004263981,0.004490802,0.004605366,0.004376238,0.004605099,0.004601888,0.004608311,0.004139209,0.004127001,0.004151417
1460.867,0.004704564,0.004753912,0.004655216,0.004077474,0.003985964,0.004168984,0.00388295,0.003967003,0.003798896,0.003982008,0.004111808,0.003852209,0.004138134,0.004160479,0.004115789,0.003650688,0.003572383,0.003728993
1462.461,0.004171512,0.004250172,0.004092853,0.003576105,0.003585466,0.003566744,0.003307377,0.003342214,0.00327254,0.003523014,0.003646342,0.003399685,0.003705939,0.003689221,0.003722656,0.003218854,0.003180105,0.003257604
1464.054,0.003636954,0.003625417,0.00364849,0.003177925,0.003164032,0.003191818,0.002852009,0.002906052,0.002797966,0.003032656,0.003101948,0.002963363,0.003258152,0.003332076,0.003184229,0.002795097,0.002801803,0.002788391
1465.647,0.00314314,0.003118279,0.003168001,0.00273774,0.002695065,0.002780415,0.002334806,0.002292379,0.002377234,0.002620018,0.00262903,0.002611006,0.002809425,0.00288497,0.00273388,0.002407693,0.002525752,0.002289634
1467.239,0.002680936,0.00267451,0.002687362,0.002281998,0.002251584,0.002312412,0.001921725,0.00188055,0.0019629,0.002189366,0.002161081,0.00221765,0.00237666,0.002448277,0.002305042,0.002059342,0.002154497,0.001964187
1468.83,0.002274244,0.002264771,0.002283716,0.001835752,0.001803081,0.001868423,0.001584345,0.001522747,0.001645942,0.00181219,0.001786278,0.001838102,0.001957269,0.002013713,0.001900824,0.001713683,0.001748337,0.00167903
1470.42,0.001805401,0.001753584,0.001857217,0.001412169,0.001399847,0.001424491,0.001202709,0.001190438,0.001214981,0.001403954,0.001400196,0.001407712,0.001494944,0.00151308,0.001476808,0.001265925,0.001241914,0.001289936
1472.01,0.001391856,0.00142583,0.001357881,0.001049626,0.001040698,0.001058554,0.000927113,0.000933649,0.000920576,0.001086712,0.001059529,0.001113895,0.001120092,0.001162754,0.00107743,0.000896682,0.000837419,0.000955944
1473.599,0.001042003,0.001096414,0.000987592,0.000735074,0.000700461,0.000769687,0.000682853,0.000723498,0.000642208,0.000769552,0.000739999,0.000799105,0.000754917,0.000796201,0.000713634,0.000643557,0.000481455,0.000805659
1475.188,0.000755156,0.000831964,0.000678347,0.000405649,0.0004149,0.000396397,0.000456901,0.000478906,0.000434896,0.00054921,0.000548532,0.000549889,0.000539973,0.000484372,0.000595575,0.000400545,0.000355725,0.000445364
1476.775,0.000534147,0.000590414,0.00047788,0.000295133,0.000284916,0.00030535,0.000269768,0.000332089,0.000207447,0.000283005,0.000310288,0.000255723,0.000280912,0.000205737,0.000356087,0.000167592,0.000152205,0.000182979
1478.363,0.000291735,0.000398198,0.000185273,8.40818E-05,4.40624E-05,0.000124101,3.86622E-05,6.46242E-05,1.27002E-05,4.62179E-05,0.000149692,-5.72562E-05,0.00014587,6.57877E-05,0.000225952,-3.41827E-05,4.75371E-05,-0.000115902
1479.949,0.000152542,0.000224187,8.08966E-05,-6.16375E-05,-0.000144852,2.15767E-05,-0.000126041,-0.000119513,-0.000132569,-0.000133375,1.87462E-05,-0.000285497,-2.30862E-05,-7.65973E-05,3.04248E-05,-0.000137216,-4.40925E-05,-0.00023034
1481.535,2.50647E-05,3.26897E-05,1.74397E-05,-0.000249493,-0.000289435,-0.000209551,-0.000237813,-0.00018901,-0.000286617,-0.000272848,-9.52082E-05,-0.000450488,-0.000139596,-0.000246826,-3.23668E-05,-0.00027598,-0.000248634,-0.000303327
1483.12,-0.000146286,-0.000207005,-8.5568E-05,-0.000317591,-0.000337114,-0.000298068,-0.000398112,-0.000374077,-0.000422147,-0.000436899,-0.000286966,-0.000586832,-0.000290559,-0.000412114,-0.000169004,-0.000455683,-0.000465087,-0.000446279
1484.704,-0.000204302,-0.000334234,-7.43707E-05,-0.00046515,-0.000456845,-0.000473455,-0.000478655,-0.000406352,-0.000550959,-0.000534027,-0.000463603,-0.000604451,-0.000404392,-0.000446253,-0.000362532,-0.000534955,-0.000526274,-0.000543636
